year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,total_score,average_score_per_contestant,medal_Efficiency,Country Code,Value_gross_enr_ratio_for_tertirary_edu,Value_gov_expen_as_perc_of_GPP,Value_literacy_rate,Region,Income Group,Gov_Investment_Per_Medal,Lit_Performance_Ratio
2011,El Salvador,2,2,NA,4,0,1,3,2,1,NA,0,0,0,0,Aarón Ernesto Ramírez Flores,NA,11,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA
2011,Guatemala,4,1,3,4,0,0,4,0,0,NA,0,0,0,0,José García,Javier Ronquillo,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA
2011,Honduras,2,2,NA,3,0,0,1,2,0,NA,0,0,0,0,Juan Carlos Iglesias,Luis Armando Ramos Palacios,6,3,0,NA,NA,NA,NA,NA,NA,NA,NA
2011,Panama,1,1,NA,1,0,2,2,1,0,NA,0,0,0,0,David Narvaez,NA,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA
2011,Liechtenstein,1,1,NA,2,1,0,1,0,0,NA,0,0,0,0,Florian Meier,Philipp Wirth,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA
2011,Kuwait,5,5,NA,0,0,0,1,0,0,NA,0,0,0,0,Ibrahim Alqattan,Abdulrazzaq Albaghli,1,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA
2011,United Arab Emirates,5,2,3,0,0,0,1,0,0,NA,0,0,0,0,Salim Abdalla Nasir Al-Nuaimi,Aaesha Jasem Ali Al Shamsi,1,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,People's Republic of China,6,5,1,41,42,23,42,24,25,NA,6,0,0,0,Bin Xiong,Zhigang Feng,197,32.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Russian Federation,6,6,NA,41,35,11,42,20,20,NA,4,2,0,0,Nazar Agakhanov,Dmitry Tereshin,169,28.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,United States of America,6,6,NA,40,42,8,42,24,12,NA,3,3,0,0,Zuming Feng,Po-Shen Loh,168,28,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Republic of Korea,6,6,NA,42,42,24,42,0,6,NA,4,2,0,0,Yong Jin Song,Seunghun Yi,156,26,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Kazakhstan,6,6,NA,42,35,13,42,4,12,NA,3,2,0,1,Almaz Kungozhin,Sergey Polyanskikh,148,24.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Thailand,6,6,NA,42,42,16,42,5,1,NA,1,5,0,0,Wicharn Lewkeeratiyutkul,Utsanee Leerawat,148,24.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Japan,6,6,NA,41,29,15,42,6,8,NA,2,3,0,1,Yasuo Morita,Shinichi Suzuki,141,23.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Türkiye,6,6,NA,40,36,13,42,7,1,NA,1,3,2,0,Okan Tekman,Azer Kerimov,139,23.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Germany,6,5,1,39,31,9,42,5,12,NA,1,3,2,0,Hans-Dietrich Gronau,Christian Reiher,138,23,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Serbia,6,6,NA,39,31,7,42,9,7,NA,1,3,2,0,Đorđe Krtinić,Dušan Đukić,135,22.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Italy,6,6,NA,40,27,3,42,18,3,NA,1,3,2,0,Roberto Dvornicich,Massimo Gobbino,133,22.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Vietnam,6,6,NA,41,42,8,42,0,0,NA,1,4,1,0,Hà Huy Khoái,Nguyễn Khắc Minh,133,22.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Canada,6,6,NA,37,21,12,35,17,7,NA,2,1,2,1,Adrian Tang,Victoria Krakovna,129,21.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Hungary,6,6,NA,41,22,8,38,12,8,NA,2,2,1,1,József Pelikán,Sándor Dobos,129,21.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Australia,6,5,1,41,29,2,42,11,3,NA,1,3,1,1,Angelo Di Pasquale,Ivan Guo,128,21.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Islamic Republic of Iran,6,6,NA,35,42,4,42,3,1,NA,0,4,2,0,Arash Rastegar,Omid Naghshineh Arjmand,127,21.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Romania,6,6,NA,40,22,7,42,7,9,NA,2,1,2,1,Radu Gologan,Mihai Bălună,127,21.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Peru,6,6,NA,39,35,1,42,7,0,NA,1,3,1,1,Jorge Tipe Villanueva,Jesús Zapata Samanez,124,20.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Taiwan,6,6,NA,40,29,2,42,9,1,NA,1,3,1,1,Shu-Chung Liu,Chin-Yi Lin,123,20.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Hong Kong,6,6,NA,39,22,3,42,14,1,NA,1,2,3,0,Yuk Kam Lau,Cesar Jose Alaban,121,20.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Bulgaria,6,6,NA,41,22,1,42,5,7,NA,1,2,3,0,Nikolai Nikolov,Peter Boyvalenkov,118,19.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Singapore,6,6,NA,42,28,0,37,10,0,NA,0,4,1,1,Yan Loi Wong,Shang-Yi Lu,117,19.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Ukraine,6,4,2,41,25,7,42,2,0,NA,1,2,3,0,Bogdan Rublov,Nataliia Prokopenko,117,19.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Poland,6,6,NA,41,21,1,35,9,9,NA,2,1,1,2,Andrzej Komisarski,Michał Pilipczuk,116,19.333333333333332,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,United Kingdom,6,6,NA,42,1,8,42,15,6,NA,1,1,2,2,Geoff Smith,James Cranch,114,19,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Uzbekistan,6,5,1,34,36,0,42,0,0,NA,0,4,1,1,Shuhrat Ismailov,Jamshid Rasulov,112,18.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Belarus,6,5,1,39,29,3,38,1,0,NA,0,2,3,1,Igor Voronovich,Sergei Mazanik,110,18.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Azerbaijan,6,6,NA,29,37,0,42,1,0,NA,0,3,2,1,Fuad Garayev,Jafar Jafarov,109,18.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,New Zealand,6,6,NA,41,18,0,42,5,0,NA,0,2,4,0,Chris Tuffley,Ilya Chevyrev,106,17.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,France,6,5,1,38,28,4,28,5,2,NA,0,3,1,1,Claude Deschamps,Pierre Bornsztein,105,17.5,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Indonesia,6,6,NA,42,14,1,42,6,0,NA,0,1,4,1,Hery Susanto,Yudi Satria,105,17.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Croatia,6,6,NA,42,10,4,39,8,0,NA,0,2,3,1,Tomislav Pejković,Matija Bašić,103,17.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Mexico,6,6,NA,40,16,1,42,3,0,NA,0,1,4,1,Radmila Bulajich,Marco Antonio Figueroa Ibarra,102,17,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Georgia,6,6,NA,40,29,2,30,0,0,NA,0,2,2,2,Larry Gogoladze,George Chelidze,101,16.833333333333332,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Brazil,6,5,1,35,21,1,42,0,0,NA,0,2,1,3,Edmilson Luis Rodrigues Motta,Marcelo Mendes de Oliveira,99,16.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,India,6,6,NA,38,21,3,34,0,2,NA,0,2,1,3,Venkatachala Belur Jana,Joseph Amal Nathan,98,16.333333333333332,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Greece,6,6,NA,37,15,0,42,1,0,NA,0,2,0,4,Anargyros Felouris,Evangelos Zotos,95,15.833333333333334,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Netherlands,6,5,1,42,3,0,42,6,1,NA,0,0,5,1,Johan Konter,Birgit van Dalen,94,15.666666666666666,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2010,Argentina,6,5,1,36,15,1,37,3,0,NA,0,1,2,2,Patricia Fauring,Flora Gutierrez,92,15.333333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Lithuania,6,4,2,31,21,2,35,3,0,NA,0,1,3,2,Artūras Dubickas,Romualdas Kašuba,92,15.333333333333334,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Republic of Moldova,6,6,NA,33,9,0,42,8,0,NA,0,1,3,2,Valeriu Baltag,Marcel Teleucă,92,15.333333333333334,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Slovakia,6,6,NA,42,7,0,30,7,6,NA,1,0,2,3,Peter Novotný,Ján Mazák,92,15.333333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Switzerland,6,6,NA,34,6,0,34,17,1,NA,0,0,3,3,Anna Devic,Julian Kellerhals,92,15.333333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Turkmenistan,6,6,NA,32,17,0,42,0,0,NA,0,1,2,3,Erol Aslan,Polat Chariyev,91,15.166666666666666,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Denmark,6,6,NA,35,8,1,15,24,7,NA,1,0,2,2,Jens-Søren Kjær Andersen,Sune Kristian Jakobsen,90,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Spain,6,6,NA,39,1,2,27,16,4,NA,0,1,2,2,Juan Manuel Conde,Marco Castrillón López,89,14.833333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Austria,6,6,NA,42,8,0,29,8,0,NA,1,0,1,4,Robert Geretschläger,Heinrich Josef Gstöttner,87,14.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Czech Republic,6,6,NA,41,3,0,26,14,0,NA,0,0,2,3,Martin Panák,Pavel Calábek,84,14,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Bosnia and Herzegovina,6,5,1,29,8,0,40,3,0,NA,0,0,2,4,Vladimir Vladičić,Dino Oglić,80,13.333333333333334,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Mongolia,6,4,2,17,14,0,42,6,0,NA,0,0,2,4,Dashdorj Tserendorj,Batbayasgalan Balkhuu,79,13.166666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Slovenia,6,6,NA,39,3,0,35,1,0,NA,0,0,2,3,Gregor Dolinar,Jure Vogrinc,78,13,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Sri Lanka,6,5,1,29,5,0,42,2,0,NA,0,0,1,5,Chanakya Janak Wijeratne,Galappaththige Jagath Kapila Silva,78,13,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Israel,5,4,1,33,9,1,27,6,0,NA,0,1,1,2,Shay Gueron,Eran Assaf,76,15.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA
2010,Malaysia,6,6,NA,32,10,1,31,1,0,NA,0,1,1,3,M. Suhaimi Ramly,Muhammad Ikhwan Azlan,75,12.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Portugal,6,6,NA,34,1,0,38,2,0,NA,0,0,1,4,Joana Teles,Joel Moreira,75,12.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Tajikistan,6,6,NA,21,10,0,42,0,0,NA,0,1,0,5,Umed Karimov,Yusuf Balkash,73,12.166666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Latvia,6,5,1,36,1,0,26,9,0,NA,0,0,2,2,Māris Valdats,Juris Škuškovniks,72,12,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,North Macedonia,6,6,NA,22,14,4,27,2,0,NA,0,1,0,2,Vesna Manova-Erakovik,Alekso Malcheski,69,11.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,South Africa,6,5,1,34,1,0,26,1,7,NA,0,0,2,4,David Hatton,Maciej Stankiewicz,69,11.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Belgium,6,6,NA,42,3,0,10,8,1,NA,0,0,0,6,Bart Windels,Philippe Niederkorn,64,10.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Armenia,6,6,NA,32,2,0,27,2,0,NA,0,0,1,3,Koryun Arakelyan,Tigran Margaryan,63,10.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Cyprus,6,4,2,17,11,0,33,1,0,NA,0,0,1,3,Andreas Skotinos,Theoklitos Paragyiou,62,10.333333333333334,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Estonia,6,6,NA,37,2,0,13,9,0,NA,0,0,0,4,Indrek Zolk,Oleg Košik,61,10.166666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Kyrgyzstan,6,5,1,10,14,0,35,2,0,NA,0,1,1,3,Buras Boljiev,Ayimbek Sadybakasov,61,10.166666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Colombia,4,3,1,24,10,0,24,2,0,NA,0,0,3,1,Maria Elizabeth Losada,Esteban Gonzalez,60,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA
2010,Cambodia,6,5,1,21,2,1,34,0,0,NA,0,0,0,5,Sokly Lim,Sovann Soun,58,9.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Morocco,6,6,NA,38,1,0,15,1,0,NA,0,0,1,3,My Ahmed Moussaoui,Abdellatif Zerouale,55,9.166666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Saudi Arabia,6,6,NA,36,4,0,14,1,0,NA,0,0,2,2,Fawzi Al-Thukair,Abdullah Al-Jouiee,55,9.166666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Bangladesh,5,4,1,19,7,0,28,0,0,NA,0,0,1,3,Mahbub Alam Majumdar,A A Munir Hasan,54,10.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2010,Ivory Coast,5,5,NA,24,9,0,21,0,0,NA,0,1,0,2,Jean Sosthène Alphone Békoin Amon,Isaac Tapé,54,10.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2010,Iceland,6,2,4,20,5,0,27,1,0,NA,0,0,0,4,Bjarni Vilhjálmur Halldórsson,Marteinn Þór Harðarson,53,8.833333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Finland,6,6,NA,34,2,0,16,0,0,NA,0,0,1,4,Matti Lehtinen,Esa Vesalainen,52,8.666666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Sweden,6,5,1,32,0,0,13,7,0,NA,0,0,0,3,Paul Vaderlind,Victor Ufnarovski,52,8.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Philippines,3,2,1,17,7,0,21,0,0,NA,0,1,0,2,Ian June Luzon Garces,Glen Mackenzie Co Ong,45,15,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Norway,6,6,NA,21,2,0,13,5,0,NA,0,0,0,1,Dávid Kunszenti-Kovács,Johannes Kleppe,41,6.833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Ecuador,6,4,2,18,5,0,16,0,0,NA,0,0,1,1,Fernando Gómez,Rubén Villacís,39,6.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2010,Trinidad and Tobago,5,4,1,11,7,0,15,4,0,NA,0,1,0,0,Indra Haraksingh,Ousha Indira Sinanan,37,7.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2010,Puerto Rico,2,2,NA,9,7,1,10,7,0,NA,1,0,0,0,Luis Fernando Cáceres Duque,Yuri Rojas-Ramírez,34,17,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Costa Rica,3,3,NA,17,1,0,14,0,0,NA,0,0,1,1,Mario Alberto Marín Sánchez,NA,32,10.666666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2010,Panama,2,2,NA,14,3,1,14,0,0,NA,0,0,2,0,David Narvaez,NA,32,16,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Luxembourg,3,3,NA,14,0,0,14,3,0,NA,0,0,0,2,Charles Leytem,Bernard Felten,31,10.333333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Tunisia,2,2,NA,10,7,0,14,0,0,NA,0,1,0,1,Seifeddine Snoussi,Mohamed Naceur Manai,31,15.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2010,Syria,6,2,4,11,1,0,17,0,0,NA,0,0,0,2,Emad Alazeb,Abdullatif Hanano,29,4.833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Nigeria,5,4,1,14,0,0,12,1,0,NA,0,0,1,0,Samson Olatunji Ale,Steve Dele Oluwaniyi,27,5.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2010,Cuba,1,1,NA,7,7,0,7,5,0,NA,0,1,0,0,Eduardo Pérez Almarales,NA,26,26,1,NA,NA,NA,NA,NA,NA,NA,NA
2010,Paraguay,4,4,NA,10,3,0,13,0,0,NA,0,0,0,1,Gabriela Gomez Pasquali,Inocencio Ortiz Samudio,26,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,El Salvador,3,2,1,8,0,0,17,0,0,NA,0,0,0,2,Carlos Mauricio Canjura Linares,Aarón Ernesto Ramírez Flores,25,8.333333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Pakistan,5,4,1,11,1,0,7,0,0,NA,0,0,0,1,Alla Ditta Choudary,Ahmad Mahmood Qureshi,19,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Ireland,6,5,1,8,1,0,0,9,0,NA,0,0,0,0,Bernd Kreussler,Gordon Lessells,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Venezuela,2,1,1,7,1,0,7,1,0,NA,0,0,0,1,Rafael Sánchez,Henry Martínez,16,8,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Guatemala,2,2,NA,12,0,0,0,0,0,NA,0,0,0,1,José García,Javier Ronquillo,12,6,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Albania,4,2,2,6,2,0,3,0,0,NA,0,0,0,0,Fatmir Hoxha,Artur Baxhaku,11,2.75,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Bolivia,4,3,1,5,1,0,2,0,0,NA,0,0,0,0,NA,Jaime Manuel Rojas Claure,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Montenegro,4,4,NA,0,0,0,7,0,0,NA,0,0,0,1,Sinisa Stamatovic,Verica Ivanovic,7,1.75,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Kuwait,5,5,NA,1,1,0,0,0,0,NA,0,0,0,0,Ibrahim Alqattan,Abdulrazzaq Albaghli,2,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA
2010,Democratic People's Republic of Korea,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,People's Republic of China,6,6,NA,42,42,42,42,42,11,NA,6,0,0,0,Hua-Wei Zhu,Gang-Song Leng,221,36.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Japan,6,6,NA,42,42,34,33,42,19,NA,5,0,1,0,Yuji Ito,Yasuharu Asai,212,35.333333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Russian Federation,6,6,NA,42,39,31,42,42,7,NA,5,1,0,0,Nazar Agakhanov,Dmitry Tereshin,203,33.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Republic of Korea,6,6,NA,42,42,22,40,42,0,NA,3,3,0,0,Myung-Hwan Kim,Byeong Kweon Oh,188,31.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Democratic People's Republic of Korea,6,6,NA,42,35,24,39,36,7,NA,3,2,1,0,Yong Chol Ham,Yong Ho Kim,183,30.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,United States of America,6,6,NA,42,42,20,33,42,3,NA,2,4,0,0,Zuming Feng,Josh Nichols-Barrar,182,30.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Thailand,6,6,NA,42,42,17,40,40,0,NA,1,5,0,0,Paisan Nakmahachalasint,Nattaphan Kittisin,181,30.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Türkiye,6,6,NA,42,42,23,32,38,0,NA,2,4,0,0,Okan Tekman,Azer Kerimov,177,29.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Germany,6,5,1,42,33,11,38,37,10,NA,1,4,1,0,Eric Müller,Thomas Kalinowski,171,28.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Belarus,6,4,2,37,34,15,39,42,0,NA,1,4,1,0,Igor Voronovich,Sergei Mazanik,167,27.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Italy,6,6,NA,42,38,18,29,38,0,NA,2,2,2,0,Roberto Dvornicich,Francesco Morandin,165,27.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Taiwan,6,6,NA,42,38,4,35,42,4,NA,1,5,0,0,Shu-Chung Liu,Shou-Jen Hsiao,165,27.5,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Romania,6,5,1,39,42,15,28,36,3,NA,2,2,2,0,Radu Gologan,Mihai Bălună,163,27.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Ukraine,6,4,2,36,42,14,33,31,6,NA,3,1,2,0,Bogdan Rublov,Nataliia Prokopenko,162,27,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Islamic Republic of Iran,6,6,NA,42,42,10,30,34,3,NA,1,4,1,0,Arash Rastegar,Omid Naghshineh Arjmand,161,26.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Vietnam,6,6,NA,36,38,16,37,30,4,NA,2,2,2,0,Hà Huy Khoái,Nguyễn Khắc Minh,161,26.833333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Brazil,6,6,NA,42,37,10,38,30,3,NA,1,3,2,0,Carlos Yuzo Shine,Ralph Costa Teixeira,160,26.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Canada,6,6,NA,41,35,13,33,36,0,NA,1,3,2,0,Dorette Pronk,David Arthur,158,26.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Bulgaria,6,6,NA,42,38,9,32,36,0,NA,1,3,2,0,Nikolai Nikolov,Peter Boyvalenkov,157,26.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Hungary,6,6,NA,42,42,18,21,34,0,NA,1,2,3,0,József Pelikán,Sándor Dobos,157,26.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,United Kingdom,6,6,NA,41,38,17,32,29,0,NA,1,3,2,0,Geoff Smith,Vesna Kadelburg,157,26.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Serbia,6,6,NA,41,40,11,33,28,0,NA,1,3,1,0,Đorđe Krtinić,Dušan Đukić,153,25.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,Australia,6,4,2,40,34,21,21,30,5,NA,2,1,2,1,Angelo Di Pasquale,Ivan Guo,151,25.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,Peru,6,6,NA,36,38,4,28,37,1,NA,0,4,2,0,Emilio Gonzaga Ramírez,Mariano Adán González Ulloa,144,24,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Georgia,6,6,NA,42,31,12,29,26,0,NA,0,3,2,1,Larry Gogoladze,George Bareladze,140,23.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,Poland,6,6,NA,41,29,11,17,42,0,NA,0,2,4,0,Andrzej Komisarski,Przemysław Mazur,140,23.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,Kazakhstan,6,6,NA,42,37,4,31,22,0,NA,0,3,3,0,Yerzhan Baisalov,Damir Yeliussizov,136,22.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA
2009,India,6,6,NA,42,26,7,21,30,4,NA,0,3,2,1,Chudamani R Pranesachar,Zafar Ahmed,130,21.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,Hong Kong,6,6,NA,25,35,10,32,20,0,NA,1,2,2,0,Tat Wing Leung,Yuk Kam Lau,122,20.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,Singapore,6,6,NA,42,29,11,17,17,0,NA,0,2,3,1,Yan Loi Wong,David Chia,116,19.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,France,6,6,NA,40,24,7,18,23,0,NA,0,1,3,2,Claude Deschamps,Pierre Bornsztein,112,18.666666666666668,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2009,Croatia,6,5,1,39,37,3,20,11,0,NA,0,1,4,1,Mea Bombardelli,Matija Bašić,110,18.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2009,Portugal,6,6,NA,42,22,2,21,12,0,NA,0,1,3,2,Joana Teles,Joel Moreira,99,16.5,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2009,Turkmenistan,6,6,NA,32,29,1,26,9,0,NA,0,1,3,0,Erol Aslan,Jumageldi Chariyev,97,16.166666666666668,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2009,Argentina,6,6,NA,36,21,9,7,20,0,NA,0,1,1,2,Patricia Fauring,Flora Gutierrez,93,15.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2009,Azerbaijan,6,6,NA,24,24,0,29,14,0,NA,0,1,2,2,Fuad Garayev,Jafar Jafarov,91,15.166666666666666,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2009,North Macedonia,6,6,NA,34,25,7,16,9,0,NA,0,1,3,1,Vesna Manova-Erakovik,Alekso Malcheski,91,15.166666666666666,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2009,Belgium,6,6,NA,36,17,3,24,9,0,NA,0,1,2,1,Bart Windels,Philippe Niederkorn,89,14.833333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2009,Colombia,6,5,1,36,21,10,11,10,0,NA,0,1,2,2,Maria Elizabeth Losada,Jonathan Montaño,88,14.666666666666666,0.5,NA,NA,NA,NA,NA,NA,NA,NA
