year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,total_score,average_score_per_contestant,medal_Efficiency,Country Code,Value_gross_enr_ratio_for_tertirary_edu,Value_gov_expen_as_perc_of_GPP,Value_literacy_rate,Region,Income Group,Gov_Investment_Per_Medal,Lit_Performance_Ratio,SE.TER.GRAD.SC.ZS,IT.NET.USER.P2,SL.TLF.ADVN.ZS,UIS.X.US.FSGOV,UIS.X.USCONST.FSGOV,NY.GDP.PCAP.CD,SE.XPD.TOTL.GB.ZS,SE.XPD.CUR.TOTL.ZS,OECD.TSAL.1.E10
2010,Japan,6,6,NA,41,29,15,42,6,8,NA,2,3,0,1,Yasuo Morita,Shinichi Suzuki,141,23.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.21,NA,190396.28663,162812.93668,44507.6763859172,9.21129,86.73088,37837.7617726948
2010,Türkiye,6,6,NA,40,36,13,42,7,1,NA,1,3,2,0,Okan Tekman,Azer Kerimov,139,23.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Germany,6,5,1,39,31,9,42,5,12,NA,1,3,2,0,Hans-Dietrich Gronau,Christian Reiher,138,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,73.4658966064453,167904.93892,158717.37425,41531.9341978689,10.26904,90.4096,NA
2010,Serbia,6,6,NA,39,31,7,42,9,7,NA,1,3,2,0,Đorđe Krtinić,Dušan Đukić,135,22.5,1,NA,NA,NA,NA,NA,NA,NA,NA,2.26892,40.9,64.6019973754883,1809.86737,1733.68829,5735.42285659849,10.09823,97.51491,NA
2010,Italy,6,6,NA,40,27,3,42,18,3,NA,1,3,2,0,Roberto Dvornicich,Massimo Gobbino,133,22.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.68,74.5146026611328,92490.81932,85426.75864,36000.5201179254,8.72395,95.17899,29727.569586448
2010,Vietnam,6,6,NA,41,42,8,42,0,0,NA,1,4,1,0,Hà Huy Khoái,Nguyễn Khắc Minh,133,22.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Canada,6,6,NA,37,21,12,35,17,7,NA,2,1,2,1,Adrian Tang,Victoria Krakovna,129,21.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,77.1696014404297,73629.97376,70865.55935,47450.3184700703,12.33596,90.2883,52205.0313060612
2010,Hungary,6,6,NA,41,22,8,38,12,8,NA,2,2,1,1,József Pelikán,Sándor Dobos,129,21.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,3.58532,65,74.9801025390625,6243.63308,5709.63311,13113.5259617277,9.67102,89.63044,12290.3688423579
2010,Australia,6,5,1,41,29,2,42,11,3,NA,1,3,1,1,Angelo Di Pasquale,Ivan Guo,128,21.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,86.3300018310547,63611.38338,61310.84069,52022.1255961876,14.324,NA,47445.0842159805
2010,Islamic Republic of Iran,6,6,NA,35,42,4,42,3,1,NA,0,4,2,0,Arash Rastegar,Omid Naghshineh Arjmand,127,21.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Romania,6,6,NA,40,22,7,42,7,9,NA,2,1,2,1,Radu Gologan,Mihai Bălună,127,21.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,4.11645,39.93,80.6969985961914,5810.19541,5693.5332,8209.9194562169,9.12913,89.2379,NA
2010,Peru,6,6,NA,39,35,1,42,7,0,NA,1,3,1,1,Jorge Tipe Villanueva,Jesús Zapata Samanez,124,20.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.77,85.4332962036133,4230.10143,4495.53681,5082.35475666351,13.55558,79.07776,NA
2010,Taiwan,6,6,NA,40,29,2,42,9,1,NA,1,3,1,1,Shu-Chung Liu,Chin-Yi Lin,123,20.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Hong Kong,6,6,NA,39,22,3,42,14,1,NA,1,2,3,0,Yuk Kam Lau,Cesar Jose Alaban,121,20.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Bulgaria,6,6,NA,41,22,1,42,5,7,NA,1,2,3,0,Nikolai Nikolov,Peter Boyvalenkov,118,19.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,2.34787,46.23,74.6009979248047,1955.2985,1950.70819,6843.26694975885,11.16342,94.9313,NA
2010,Singapore,6,6,NA,42,28,0,37,10,0,NA,0,4,1,1,Yan Loi Wong,Shang-Yi Lu,117,19.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,88.6500015258789,5980.7494,6659.49332,47236.9602345421,18.57173,90.79719,NA
2010,Ukraine,6,4,2,41,25,7,42,2,0,NA,1,2,3,0,Bogdan Rublov,Nataliia Prokopenko,117,19.5,1,NA,NA,NA,NA,NA,NA,NA,NA,3.02022,23.3,NA,NA,NA,2965.14236549771,NA,NA,NA
2010,Poland,6,6,NA,41,21,1,35,9,9,NA,2,1,1,2,Andrzej Komisarski,Michał Pilipczuk,116,19.333333333333332,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.32,80.3731002807617,24294.09397,21252.29845,12599.5335818707,11.06464,90.6944,12619.8941368714
2010,United Kingdom,6,6,NA,42,1,8,42,15,6,NA,1,1,2,2,Geoff Smith,James Cranch,114,19,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,8.66429,85,84.8647003173828,137500.07561,133792.22404,39435.8399018505,13.02604,88.58717,NA
2010,Uzbekistan,6,5,1,34,36,0,42,0,0,NA,0,4,1,1,Shuhrat Ismailov,Jamshid Rasulov,112,18.666666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,NA,1634.31209539718,NA,NA,NA
2010,Belarus,6,5,1,39,29,3,38,1,0,NA,0,2,3,1,Igor Voronovich,Sergei Mazanik,110,18.333333333333332,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8,NA,2987.03439,2699.56969,6181.39991568753,11.77813,89.07085,NA
2010,Azerbaijan,6,6,NA,29,37,0,42,1,0,NA,0,3,2,1,Fuad Garayev,Jafar Jafarov,109,18.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,8.52026,46,NA,1471.02367,1058.24675,5842.80578358576,8.70084,97.46343,NA
2010,New Zealand,6,6,NA,41,18,0,42,5,0,NA,0,2,4,0,Chris Tuffley,Ilya Chevyrev,106,17.666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.46,NA,8496.63002,10852.81671,33692.0108346543,15.68851,NA,41008.5808600628
2010,France,6,5,1,38,28,4,28,5,2,NA,0,3,1,1,Claude Deschamps,Pierre Bornsztein,105,17.5,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.28,78.0858001708984,NA,NA,40638.33400426,NA,NA,30571.8719095067
2010,Indonesia,6,6,NA,42,14,1,42,6,0,NA,0,1,4,1,Hery Susanto,Yudi Satria,105,17.5,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.92,84.0130004882813,21235.32889,19777.54253,3122.36281521649,16.65418,88.05248,1855.02533146126
2010,Croatia,6,6,NA,42,10,4,39,8,0,NA,0,2,3,1,Tomislav Pejković,Matija Bašić,103,17.166666666666668,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,5.56673,56.55,74.7046966552734,2537.07766,2216.75321,13923.6370524478,8.83678,93.55127,NA
2010,Mexico,6,6,NA,40,16,1,42,3,0,NA,0,1,4,1,Radmila Bulajich,Marco Antonio Figueroa Ibarra,102,17,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,3.19484,31.05,81.2183990478516,54574.32703,49155.01753,9271.39823324639,18.64259,96.08217,14396.8677681788
2010,Georgia,6,6,NA,40,29,2,30,0,0,NA,0,2,2,2,Larry Gogoladze,George Chelidze,101,16.833333333333332,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,4.04354,26.9,NA,NA,NA,3233.29594347421,NA,NA,NA
2010,Brazil,6,5,1,35,21,1,42,0,0,NA,0,2,1,3,Edmilson Luis Rodrigues Motta,Marcelo Mendes de Oliveira,99,16.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1.61016,40.65,NA,124774.78854,112363.42098,11286.2430162457,14.16016,92.75148,NA
2010,India,6,6,NA,38,21,3,34,0,2,NA,0,2,1,3,Venkatachala Belur Jana,Joseph Amal Nathan,98,16.333333333333332,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,62.739200592041,45324.7611,48182.85055,1357.56371913262,11.83368,NA,NA
2010,Greece,6,6,NA,37,15,0,42,1,0,NA,0,2,0,4,Anargyros Felouris,Evangelos Zotos,95,15.833333333333334,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,7.03665,44.4,80.6698989868164,NA,NA,26917.7589787254,NA,NA,30210.3857130866
2010,Netherlands,6,5,1,42,3,0,42,6,1,NA,0,0,5,1,Johan Konter,Birgit van Dalen,94,15.666666666666666,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,2.07605,90.72,79.7121963500977,46468.17215,41931.05638,50950.0343435181,11.66905,88.11919,44406.7162552866
2010,Argentina,6,5,1,36,15,1,37,3,0,NA,0,1,2,2,Patricia Fauring,Flora Gutierrez,92,15.333333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA,3.46088,45,83.8422012329102,21264.88002,29823.75673,10385.9644319555,15.04797,95.7805,NA
2010,Lithuania,6,4,2,31,21,2,35,3,0,NA,0,1,3,2,Artūras Dubickas,Romualdas Kašuba,92,15.333333333333334,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,2.36721,62.12,84.0299987792969,1967.54521,1970.7224,11953.9384416891,12.85882,92.37126,NA
2010,Republic of Moldova,6,6,NA,33,9,0,42,8,0,NA,0,1,3,2,Valeriu Baltag,Marcel Teleucă,92,15.333333333333334,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Slovakia,6,6,NA,42,7,0,30,7,6,NA,1,0,2,3,Peter Novotný,Ján Mazák,92,15.333333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Switzerland,6,6,NA,34,6,0,34,17,1,NA,0,0,3,3,Anna Devic,Julian Kellerhals,92,15.333333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA,4.70311,83.9,80.9274978637695,28757.43515,29781.34579,74605.7745091454,15.39088,91.39543,57370.6912863605
2010,Turkmenistan,6,6,NA,32,17,0,42,0,0,NA,0,1,2,3,Erol Aslan,Polat Chariyev,91,15.166666666666666,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4439.20038235805,NA,NA,NA
2010,Denmark,6,6,NA,35,8,1,15,24,7,NA,1,0,2,2,Jens-Søren Kjær Andersen,Sune Kristian Jakobsen,90,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,4.30248,88.72,78.9792022705078,27561.35556,25104.56331,58041.3984363385,15.10334,92.92581,48539.9129311021
2010,Spain,6,6,NA,39,1,2,27,16,4,NA,0,1,2,2,Juan Manuel Conde,Marco Castrillón López,89,14.833333333333334,0.5,NA,NA,NA,NA,NA,NA,NA,NA,3.86215,65.8,82.2266998291016,68991.38901,60202.68247,30502.7197080776,10.56192,89.22807,40480.0860323074
2010,Austria,6,6,NA,42,8,0,29,8,0,NA,1,0,1,4,Robert Geretschläger,Heinrich Josef Gstöttner,87,14.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,5.16102,75.17,75.245002746582,22339.75272,21628.49846,46858.0432733717,10.78913,95.08272,36361.2948134752
2010,Czech Republic,6,6,NA,41,3,0,26,14,0,NA,0,0,2,3,Martin Panák,Pavel Calábek,84,14,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Bosnia and Herzegovina,6,5,1,29,8,0,40,3,0,NA,0,0,2,4,Vladimir Vladičić,Dino Oglić,80,13.333333333333334,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.75,79.7445983886719,NA,NA,4635.51777931783,NA,NA,NA
2010,Mongolia,6,4,2,17,14,0,42,6,0,NA,0,0,2,4,Dashdorj Tserendorj,Batbayasgalan Balkhuu,79,13.166666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.79735,10.2,75.6883010864258,333.95895,306.55138,2643.29291416763,14.71114,NA,NA
2010,Slovenia,6,6,NA,39,3,0,35,1,0,NA,0,0,2,3,Gregor Dolinar,Jure Vogrinc,78,13,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.16848,70,80.0836029052734,2670.76352,2440.14072,23509.5433941493,12.08019,91.33601,29608.0546968303
2010,Sri Lanka,6,5,1,29,5,0,42,2,0,NA,0,0,1,5,Chanakya Janak Wijeratne,Galappaththige Jagath Kapila Silva,78,13,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,82.9245986938477,974.40092,1029.15038,2799.64887619972,8.60566,85.44089,NA
2010,Israel,5,4,1,33,9,1,27,6,0,NA,0,1,1,2,Shay Gueron,Eran Assaf,76,15.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5,75.1100006103516,12952.48029,15335.03129,30693.5930786871,13.71379,91.62041,22415.1982983216
2010,Malaysia,6,6,NA,32,10,1,31,1,0,NA,0,1,1,3,M. Suhaimi Ramly,Muhammad Ikhwan Azlan,75,12.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,4.43609,56.3,NA,12665.27401,11072.80262,9040.56625117172,18.40623,NA,NA
2010,Portugal,6,6,NA,34,1,0,38,2,0,NA,0,0,1,4,Joana Teles,Joel Moreira,75,12.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,5.16735,53.3,83.5353012084961,12875.28111,11834.35113,22498.6908586557,10.42656,96.20883,34536.8172423052
2010,Tajikistan,6,6,NA,21,10,0,42,0,0,NA,0,1,0,5,Umed Karimov,Yusuf Balkash,73,12.166666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.55,NA,226.06796,177.80025,749.552711015842,15.33145,NA,NA
2010,Latvia,6,5,1,36,1,0,26,9,0,NA,0,0,2,2,Māris Valdats,Juris Škuškovniks,72,12,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.12093,68.42,83.075798034668,1207.50325,1219.7803,11344.6933695837,11.80903,87.32115,NA
2010,North Macedonia,6,6,NA,22,14,4,27,2,0,NA,0,1,0,2,Vesna Manova-Erakovik,Alekso Malcheski,69,11.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,3.67865,51.9,81.4769973754883,NA,NA,4542.89971678317,NA,NA,NA
2010,South Africa,6,5,1,34,1,0,26,1,7,NA,0,0,2,4,David Hatton,Maciej Stankiewicz,69,11.5,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,84.6056976318359,16932.70614,14699.56912,7328.61562893966,18.04437,NA,NA
2010,Belgium,6,6,NA,42,3,0,10,8,1,NA,0,0,0,6,Bart Windels,Philippe Niederkorn,64,10.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,3.34297,75,76.9167022705078,30985.73025,29425.06444,44141.8781415734,12.01315,96.22295,NA
2010,Armenia,6,6,NA,32,2,0,27,2,0,NA,0,0,1,3,Koryun Arakelyan,Tigran Margaryan,63,10.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,6.12251,25,71.5081024169922,300.86636,280.49519,3218.37270660563,12.40051,NA,NA
2010,Cyprus,6,4,2,17,11,0,33,1,0,NA,0,0,1,3,Andreas Skotinos,Theoklitos Paragyiou,62,10.333333333333334,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,2.73105,52.99,84.0318984985352,1683.6219,1446.78788,31023.6383309791,15.64949,89.03709,NA
2010,Estonia,6,6,NA,37,2,0,13,9,0,NA,0,0,0,4,Indrek Zolk,Oleg Košik,61,10.166666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,4.97421,74.1,79.777099609375,1077.90663,1150.04614,14784.3810806949,13.64279,NA,12575.7159585347
2010,Kyrgyzstan,6,5,1,10,14,0,35,2,0,NA,0,1,1,3,Buras Boljiev,Ayimbek Sadybakasov,61,10.166666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Colombia,4,3,1,24,10,0,24,2,0,NA,0,0,3,1,Maria Elizabeth Losada,Esteban Gonzalez,60,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,78.0323028564453,13851.96756,11590.46159,6326.54946861963,16.41858,77.73353,NA
2010,Cambodia,6,5,1,21,2,1,34,0,0,NA,0,0,0,5,Sokly Lim,Sovann Soun,58,9.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,89.3394012451172,172.43255,210.29634,785.502282874113,7.33747,100,NA
2010,Morocco,6,6,NA,38,1,0,15,1,0,NA,0,0,1,3,My Ahmed Moussaoui,Abdellatif Zerouale,55,9.166666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,6.67248,52,NA,NA,NA,2839.92516805933,NA,NA,NA
2010,Saudi Arabia,6,6,NA,36,4,0,14,1,0,NA,0,0,2,2,Fawzi Al-Thukair,Abdullah Al-Jouiee,55,9.166666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,11.82745,41,NA,NA,NA,19262.5476811757,NA,NA,NA
2010,Bangladesh,5,4,1,19,7,0,28,0,0,NA,0,0,1,3,Mahbub Alam Majumdar,A A Munir Hasan,54,10.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,85.8375015258789,NA,NA,781.153593557047,NA,NA,NA
2010,Ivory Coast,5,5,NA,24,9,0,21,0,0,NA,0,1,0,2,Jean Sosthène Alphone Békoin Amon,Isaac Tapé,54,10.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Iceland,6,2,4,20,5,0,27,1,0,NA,0,0,0,4,Bjarni Vilhjálmur Halldórsson,Marteinn Þór Harðarson,53,8.833333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA,4.67495,93.39,89.9886016845703,954.91301,1334.00901,43024.9238377351,14.60397,93.36256,27210.9585566735
2010,Finland,6,6,NA,34,2,0,16,0,0,NA,0,0,1,4,Matti Lehtinen,Esa Vesalainen,52,8.666666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,4.42231,86.89,77.1087036132813,16207.87177,15611.31044,46459.9732548543,11.94549,93.92497,35334.8764243492
2010,Sweden,6,5,1,32,0,0,13,7,0,NA,0,0,0,3,Paul Vaderlind,Victor Ufnarovski,52,8.666666666666666,0,NA,NA,NA,NA,NA,NA,NA,NA,4.79769,90,83.2128982543945,32340.31473,30271.75171,52817.441365794,13.30598,94.37927,32182.4278221281
2010,Philippines,3,2,1,17,7,0,21,0,0,NA,0,1,0,2,Ian June Luzon Garces,Glen Mackenzie Co Ong,45,15,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,65.0500030517578,NA,NA,2124.05676974627,NA,NA,NA
2010,Norway,6,6,NA,21,2,0,13,5,0,NA,0,0,0,1,Dávid Kunszenti-Kovács,Johannes Kleppe,41,6.833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,3.36513,93.39,86.5255966186523,28925.39363,23853.59125,87693.7900658099,15.22733,88.68794,35990.9119537977
2010,Ecuador,6,4,2,18,5,0,16,0,0,NA,0,0,1,1,Fernando Gómez,Rubén Villacís,39,6.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.03,79.6060028076172,3135.16073,3742.06915,4633.59035839904,12.99656,NA,NA
2010,Trinidad and Tobago,5,4,1,11,7,0,15,4,0,NA,0,1,0,0,Indra Haraksingh,Ousha Indira Sinanan,37,7.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,71.9458999633789,NA,NA,16683.3553787376,NA,NA,NA
2010,Puerto Rico,2,2,NA,9,7,1,10,7,0,NA,1,0,0,0,Luis Fernando Cáceres Duque,Yuri Rojas-Ramírez,34,17,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3,NA,NA,NA,26435.74878578,NA,NA,NA
2010,Costa Rica,3,3,NA,17,1,0,14,0,0,NA,0,0,1,1,Mario Alberto Marín Sánchez,NA,32,10.666666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.74156,36.5,75.1494979858398,2472.56763,2988.22717,8141.91312675461,22.88089,NA,NA
2010,Panama,2,2,NA,14,3,1,14,0,0,NA,0,0,2,0,David Narvaez,NA,32,16,1,NA,NA,NA,NA,NA,NA,NA,NA,2.08515,40.1,82.793098449707,NA,NA,8082.02845866252,NA,NA,NA
2010,Luxembourg,3,3,NA,14,0,0,14,3,0,NA,0,0,0,2,Charles Leytem,Bernard Felten,31,10.333333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.62,80.5052032470703,NA,NA,104965.306078267,NA,NA,84193.7860236914
2010,Tunisia,2,2,NA,10,7,0,14,0,0,NA,0,1,0,1,Seifeddine Snoussi,Mohamed Naceur Manai,31,15.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8,67.4326019287109,2755.30041,2208.34896,4141.97635336459,24.84683,89.64923,NA
2010,Syria,6,2,4,11,1,0,17,0,0,NA,0,0,0,2,Emad Alazeb,Abdullatif Hanano,29,4.833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Nigeria,5,4,1,14,0,0,12,1,0,NA,0,0,1,0,Samson Olatunji Ale,Steve Dele Oluwaniyi,27,5.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,2292.44515619082,NA,NA,NA
2010,Cuba,1,1,NA,7,7,0,7,5,0,NA,0,1,0,0,Eduardo Pérez Almarales,NA,26,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,86.2300033569336,8257.987,10580.51258,5730.35477459488,NA,99.10225,NA
2010,Paraguay,4,4,NA,10,3,0,13,0,0,NA,0,0,0,1,Gabriela Gomez Pasquali,Inocencio Ortiz Samudio,26,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,85.8533020019531,754.68308,813.08232,4355.93493867734,18.76241,93.48336,NA
2010,El Salvador,3,2,1,8,0,0,17,0,0,NA,0,0,0,2,Carlos Mauricio Canjura Linares,Aarón Ernesto Ramírez Flores,25,8.333333333333334,0,NA,NA,NA,NA,NA,NA,NA,NA,1.04161,15.9,88.4850997924805,746.78714,848.54064,2983.24270784904,16.16422,NA,NA
2010,Pakistan,5,4,1,11,1,0,7,0,0,NA,0,0,0,1,Alla Ditta Choudary,Ahmad Mahmood Qureshi,19,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,61.4049987792969,3845.44221,4882.87256,987.409723043923,11.86466,NA,NA
2010,Ireland,6,5,1,8,1,0,0,9,0,NA,0,0,0,0,Bernd Kreussler,Gordon Lessells,18,3,0,NA,NA,NA,NA,NA,NA,NA,NA,7.01726,69.85,82.8105010986328,13413.42073,13051.96707,48715.1768553933,9.28401,91.29411,47891.1930273851
2010,Venezuela,2,1,1,7,1,0,7,1,0,NA,0,0,0,1,Rafael Sánchez,Henry Martínez,16,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,Guatemala,2,2,NA,12,0,0,0,0,0,NA,0,0,0,1,José García,Javier Ronquillo,12,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,87.5614013671875,1158.73027,1569.34499,2825.48396349692,19.29692,99.90501,NA
2010,Albania,4,2,2,6,2,0,3,0,0,NA,0,0,0,0,Fatmir Hoxha,Artur Baxhaku,11,2.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,77.9699020385742,NA,NA,4094.36211924475,NA,NA,NA
2010,Bolivia,4,3,1,5,1,0,2,0,0,NA,0,0,0,0,NA,Jaime Manuel Rojas Claure,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,1955.46155736098,NA,NA,NA
2010,Montenegro,4,4,NA,0,0,0,7,0,0,NA,0,0,0,1,Sinisa Stamatovic,Verica Ivanovic,7,1.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,6682.28115774575,NA,NA,NA
2010,Kuwait,5,5,NA,1,1,0,0,0,0,NA,0,0,0,0,Ibrahim Alqattan,Abdulrazzaq Albaghli,2,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,NA,NA,NA,38577.3816572031,NA,NA,NA
2010,Democratic People's Republic of Korea,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,People's Republic of China,6,6,NA,42,42,42,42,42,11,NA,6,0,0,0,Hua-Wei Zhu,Gang-Song Leng,221,36.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,Japan,6,6,NA,42,42,34,33,42,19,NA,5,0,1,0,Yuji Ito,Yasuharu Asai,212,35.333333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,40855.1756354596,NA,NA,41711.4747584682
2009,Russian Federation,6,6,NA,42,39,31,42,42,7,NA,5,1,0,0,Nazar Agakhanov,Dmitry Tereshin,203,33.833333333333336,1,NA,NA,NA,NA,NA,NA,NA,NA,1.35894,29,NA,NA,NA,8562.81369695399,NA,NA,NA
2009,Republic of Korea,6,6,NA,42,42,22,40,42,0,NA,3,3,0,0,Myung-Hwan Kim,Byeong Kweon Oh,188,31.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,Democratic People's Republic of Korea,6,6,NA,42,35,24,39,36,7,NA,3,2,1,0,Yong Chol Ham,Yong Ho Kim,183,30.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,United States of America,6,6,NA,42,42,20,33,42,3,NA,2,4,0,0,Zuming Feng,Josh Nichols-Barrar,182,30.333333333333332,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,Thailand,6,6,NA,42,42,17,40,40,0,NA,1,5,0,0,Paisan Nakmahachalasint,Nattaphan Kittisin,181,30.166666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,NA,10879.4796,13166.18671,4213.00154064051,18.1783,NA,NA
2009,Türkiye,6,6,NA,42,42,23,32,38,0,NA,2,4,0,0,Okan Tekman,Azer Kerimov,177,29.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
